facility_id,industry,product,process,machinery,scale,units_per_month,location_city,location_state,location_lat,location_lng,waste_streams,num_waste_types
FAC_00177,chemical,coatings,filtration,reactor,small,791,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.06, ""quantity_max_tons"": 0.08, ""contamination_pct"": 13.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.05, ""contamination_pct"": 35.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 39.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 6.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00178,food_processing,frozen_goods,cooking,blast_freezer,small,886,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 0.09, ""quantity_max_tons"": 0.13, ""contamination_pct"": 8.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00179,food_processing,packaged_foods,mixing,packaging_line,small,440,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.06, ""contamination_pct"": 11.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 6.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00180,metalworking,tools,drilling,welder,small,324,Delhi,Delhi,28.61,77.21,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 0.05, ""quantity_max_tons"": 0.07, ""contamination_pct"": 4.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 9.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 30.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00181,chemical,coatings,packaging,reactor,medium,1477,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 0.38, ""quantity_max_tons"": 0.5, ""contamination_pct"": 19.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.26, ""quantity_max_tons"": 0.32, ""contamination_pct"": 32.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.2, ""quantity_max_tons"": 0.28, ""contamination_pct"": 10.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00182,textiles,fabric,cutting,sewing_machine,small,637,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 2.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 7.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00183,food_processing,snacks,packaging,industrial_oven,large,14707,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 20.06, ""quantity_max_tons"": 27.08, ""contamination_pct"": 7.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 73.24, ""quantity_max_tons"": 88.35, ""contamination_pct"": 14.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00184,metalworking,metal_fixtures,welding,grinder,medium,6756,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 5.6, ""quantity_max_tons"": 7.21, ""contamination_pct"": 7.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.64, ""quantity_max_tons"": 0.71, ""contamination_pct"": 12.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}]",2
FAC_00185,metalworking,metal_fixtures,drilling,plasma_cutter,medium,8171,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 6.7, ""quantity_max_tons"": 8.28, ""contamination_pct"": 2.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 1.52, ""quantity_max_tons"": 2.0, ""contamination_pct"": 10.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.77, ""quantity_max_tons"": 1.04, ""contamination_pct"": 23.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 1.18, ""quantity_max_tons"": 1.47, ""contamination_pct"": 24.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00186,metalworking,metal_fixtures,cutting,drill_press,medium,1715,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 1.28, ""quantity_max_tons"": 1.75, ""contamination_pct"": 5.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 0.33, ""quantity_max_tons"": 0.4, ""contamination_pct"": 7.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.15, ""quantity_max_tons"": 0.19, ""contamination_pct"": 23.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.21, ""quantity_max_tons"": 0.32, ""contamination_pct"": 30.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00187,chemical,coatings,reaction,distillation_column,small,531,Delhi,Delhi,28.61,77.21,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.05, ""contamination_pct"": 13.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.03, ""contamination_pct"": 21.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 20.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.02, ""contamination_pct"": 11.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00188,chemical,solvents,mixing,distillation_column,small,910,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.06, ""quantity_max_tons"": 0.09, ""contamination_pct"": 26.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.06, ""contamination_pct"": 22.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 29.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 13.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00189,textiles,industrial_textiles,finishing,cutting_table,large,95069,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 277.85, ""quantity_max_tons"": 338.73, ""contamination_pct"": 4.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 356.86, ""quantity_max_tons"": 394.34, ""contamination_pct"": 37.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00190,textiles,industrial_textiles,finishing,cutting_table,large,59473,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 157.17, ""quantity_max_tons"": 230.04, ""contamination_pct"": 1.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 50.2, ""quantity_max_tons"": 60.2, ""contamination_pct"": 7.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00191,textiles,fabric,dyeing,heat_press,large,37352,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 99.86, ""quantity_max_tons"": 127.82, ""contamination_pct"": 2.7, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 130.7, ""quantity_max_tons"": 156.59, ""contamination_pct"": 22.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 35.35, ""quantity_max_tons"": 46.16, ""contamination_pct"": 8.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00192,food_processing,snacks,packaging,industrial_oven,large,44436,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 69.28, ""quantity_max_tons"": 85.56, ""contamination_pct"": 2.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 190.59, ""quantity_max_tons"": 264.9, ""contamination_pct"": 25.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00193,electronics,circuit_boards,smt_assembly,reflow_oven,medium,3917,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 0.85, ""quantity_max_tons"": 1.12, ""contamination_pct"": 3.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.31, ""quantity_max_tons"": 0.47, ""contamination_pct"": 8.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.78, ""quantity_max_tons"": 0.82, ""contamination_pct"": 2.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00194,food_processing,frozen_goods,cooking,mixer,small,974,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 0.05, ""quantity_max_tons"": 0.07, ""contamination_pct"": 9.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.07, ""quantity_max_tons"": 0.09, ""contamination_pct"": 2.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.23, ""quantity_max_tons"": 0.3, ""contamination_pct"": 10.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00195,electronics,connectors,smt_assembly,reflow_oven,small,998,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 11.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.05, ""contamination_pct"": 4.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00196,food_processing,packaged_foods,cooking,mixer,small,905,Pune,Maharashtra,18.52,73.85,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 0.09, ""quantity_max_tons"": 0.13, ""contamination_pct"": 18.6, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 0.05, ""quantity_max_tons"": 0.06, ""contamination_pct"": 4.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.06, ""quantity_max_tons"": 0.07, ""contamination_pct"": 5.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00197,automotive,electrical_systems,welding,milling_machine,large,62160,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 23.78, ""quantity_max_tons"": 26.02, ""contamination_pct"": 9.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 11.58, ""quantity_max_tons"": 15.2, ""contamination_pct"": 24.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",2
FAC_00198,automotive,transmissions,welding,cnc_lathe,small,351,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.03, ""contamination_pct"": 2.7, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00199,metalworking,tools,cutting,furnace,medium,4533,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 3.6, ""quantity_max_tons"": 5.1, ""contamination_pct"": 7.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 0.78, ""quantity_max_tons"": 0.91, ""contamination_pct"": 9.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.44, ""quantity_max_tons"": 0.53, ""contamination_pct"": 19.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",3
FAC_00200,automotive,body_panels,stamping,milling_machine,medium,6092,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 4.14, ""quantity_max_tons"": 5.15, ""contamination_pct"": 2.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 2.0, ""quantity_max_tons"": 3.06, ""contamination_pct"": 4.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.52, ""quantity_max_tons"": 0.78, ""contamination_pct"": 14.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}]",3
FAC_00201,automotive,transmissions,painting,press,medium,9970,Pune,Maharashtra,18.52,73.85,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 6.79, ""quantity_max_tons"": 7.51, ""contamination_pct"": 1.2, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 3.46, ""quantity_max_tons"": 4.78, ""contamination_pct"": 2.5, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.96, ""quantity_max_tons"": 1.25, ""contamination_pct"": 9.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.45, ""quantity_max_tons"": 0.64, ""contamination_pct"": 11.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 1.36, ""quantity_max_tons"": 1.59, ""contamination_pct"": 26.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",5
FAC_00202,food_processing,frozen_goods,sterilization,industrial_oven,large,32951,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 78.67, ""quantity_max_tons"": 80.32, ""contamination_pct"": 6.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 36.36, ""quantity_max_tons"": 44.38, ""contamination_pct"": 5.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 46.06, ""quantity_max_tons"": 54.05, ""contamination_pct"": 5.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 133.09, ""quantity_max_tons"": 203.52, ""contamination_pct"": 18.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00203,metalworking,tools,heat_treatment,grinder,medium,7751,Delhi,Delhi,28.61,77.21,"[{""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.65, ""quantity_max_tons"": 0.91, ""contamination_pct"": 24.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 1.06, ""quantity_max_tons"": 1.44, ""contamination_pct"": 31.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00204,automotive,transmissions,assembly,welding_robot,large,38409,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 55.01, ""quantity_max_tons"": 72.03, ""contamination_pct"": 1.2, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 15.27, ""quantity_max_tons"": 15.59, ""contamination_pct"": 14.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 6.99, ""quantity_max_tons"": 8.93, ""contamination_pct"": 21.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 18.46, ""quantity_max_tons"": 27.95, ""contamination_pct"": 25.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",4
FAC_00205,textiles,industrial_textiles,dyeing,cutting_table,small,418,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 0.05, ""quantity_max_tons"": 0.06, ""contamination_pct"": 4.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 2.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.07, ""quantity_max_tons"": 0.09, ""contamination_pct"": 23.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 9.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
